C1,X1,X2,X3,X4,X5,C2,X6,X7,X8,X9,X10,X11,X12,X13,score,Y
Telecom Distributor,0.12238325281803543,0.010236220472440945,0.5555555555555556,0.6571428571428571,0.8399044205495818,ecom,0.7583418060818929,0.047619047619047616,0.8323642053320307,0.20668533911544085,2.0636585951470797e-06,0.3224111745219458,0.5548632918502961,0.9,4.4210526315789505,4
Industrial Supplies & Solutions,0.0998389694041868,0.01889763779527559,0.5555555555555556,0.6571428571428571,0.8757467144563919,ecom,0.6195581846751086,0.021645021645021644,0.8330429927943477,0.20799099069539592,0.0026313491699160034,0.3235263624343422,0.5162586079869619,0.9,4.21052631578947,4
Industrial Supplies & Solutions,0.0998389694041868,0.01889763779527559,0.5555555555555556,0.6571428571428571,0.8757467144563919,ecom,0.6195581846751086,0.021645021645021644,0.8330429927943477,0.20799099069539592,0.0026313491699160034,0.3235263624343422,0.5162586079869619,0.9,4.21052631578947,4
"Food grains, Grocery and other related products",0.10628019323671498,0.029921259842519685,0.5555555555555556,0.6571428571428571,0.8303464755077659,ecom,0.7629170903040946,0.021645021645021644,0.8325719791903573,0.2072624307716334,0.0011285945181057624,0.3229040821622467,0.5448147738697041,0.9,4.05263157894737,4
"Food grains, Grocery and other related products",0.10628019323671498,0.029921259842519685,0.5555555555555556,0.6571428571428571,0.8303464755077659,ecom,0.7629170903040946,0.021645021645021644,0.8325719791903573,0.2072624307716334,2.0636585951470797e-06,0.3229040821622467,0.5448147738697041,0.9,4.05263157894737,4
"Food grains, Grocery and other related products",0.10628019323671498,0.029921259842519685,0.5555555555555556,0.6571428571428571,0.8303464755077659,ecom,0.7629170903040946,0.021645021645021644,0.8325719791903573,0.2072624307716334,0.0011285945181057624,0.3229040821622467,0.5448147738697041,0.9,4.05263157894737,4
"Health, Wellness,Medicine & Pharma products",0.13365539452495975,0.03543307086614173,0.44444444444444453,0.3142857142857143,0.8219832735961768,ecom,0.8854330344763841,0.01948051948051948,0.8333531601240384,0.20858743522835835,2.44410962106805e-06,0.3240357998246738,0.5473794999858173,0.55,3.5833333333333304,4
Industrial Supplies & Solutions,0.13365539452495975,0.047244094488188976,0.44444444444444453,0.6571428571428571,0.9235364396654719,ecom,0.6369350217210463,0.1341991341991342,0.8330203586709993,0.20791597637590548,0.0021156804692672028,0.3234622909288681,0.5473952495855072,0.85,3.88888888888889,4
Manpower Services,0.15458937198067632,0.01889763779527559,0.5555555555555556,0.6571428571428571,0.8387096774193549,ecom,0.8478602458637582,0.023809523809523808,0.8324964644987789,0.2064434506142526,2.0636585951470797e-06,0.3222045718288429,0.5357286244933683,0.85,4.05555555555556,4
Manpower Services,0.14492753623188406,0.07874015748031496,0.44444444444444453,0.6571428571428571,0.8231780167264038,ecom,0.8235511599963028,0.1471861471861472,0.8337682710961684,0.2096994247204793,0.008718181290685946,0.3249855763648805,0.5544260199079792,0.85,3.8333333333333304,4
Logistics,0.16586151368760063,0.01811023622047244,0.5555555555555556,0.6571428571428571,0.8542413381123058,ecom,0.7637951751548202,0.023809523809523808,0.8322856690354559,0.20621530009502329,0.0011000299476444434,0.3220097030712374,0.5718027570772668,0.85,4.0,4
"Home, Furnishing and Decor",0.16747181964573268,0.03385826771653543,0.2777777777777778,0.6571428571428571,0.8136200716845878,ecom,0.6700711710879009,0.24891774891774893,0.8324328176673017,0.2064259496285513,0.002419841457141879,0.3221896238227984,0.5561999644007222,0.85,4.16666666666667,4
"Home, Furnishing and Decor",0.16747181964573268,0.03385826771653543,0.2777777777777778,0.6571428571428571,0.8136200716845878,ecom,0.6700711710879009,0.24891774891774893,0.8324328176673017,0.2064259496285513,0.002419841457141879,0.3221896238227984,0.5561999644007222,0.85,4.16666666666667,4
FMCG,0.14492753623188406,0.04251968503937008,0.44444444444444453,0.3142857142857143,0.8614097968936678,ecom,0.4801737683704594,0.01948051948051948,0.8328177195523634,0.20740309009490232,0.005488891077912715,0.32302422261892255,0.5595150108539997,0.55,4.33333333333333,4
FMCG,0.14492753623188406,0.04251968503937008,0.44444444444444453,0.3142857142857143,0.8614097968936678,ecom,0.4801737683704594,0.01948051948051948,0.8328177195523634,0.20740309009490232,0.005488891077912715,0.32302422261892255,0.5595150108539997,0.55,4.33333333333333,4
FMCG,0.14492753623188406,0.04251968503937008,0.44444444444444453,0.3142857142857143,0.8614097968936678,ecom,0.4801737683704594,0.01948051948051948,0.8328177195523634,0.20740309009490232,0.005488891077912715,0.32302422261892255,0.5595150108539997,0.55,4.33333333333333,4
Industrial Supplies & Solutions,0.14814814814814814,0.047244094488188976,0.5555555555555556,0.6571428571428571,0.7682198327359617,ecom,0.8211017654126999,0.04329004329004329,0.8325512712041675,0.20683344290920172,0.0012184309184386363,0.3225376734770406,0.5530464319253305,0.85,4.2222222222222205,4
FMCG,0.1706924315619968,0.013385826771653543,0.5555555555555556,0.6571428571428571,0.8327359617682198,ecom,0.6517238192069508,0.01948051948051948,0.832442113383596,0.20650715332103367,2.0636585951470797e-06,0.32225898181821505,0.537409553470552,0.85,3.8333333333333304,4
Industrial Supplies & Solutions,0.1723027375201288,0.009448818897637795,0.3888888888888889,0.6571428571428571,0.7825567502986858,ecom,0.4913577964691746,0.05411255411255411,0.8260927161691078,0.2063182421219813,0.001923533486478834,0.32209762829256255,0.5715496025077984,0.85,3.94444444444444,4
Other Service Activities,0.13848631239935588,0.06299212598425197,0.44444444444444453,0.6571428571428571,0.7813620071684588,ecom,0.5606802846843516,0.01948051948051948,0.8290477063475435,0.21293027856664395,0.0021156804692672028,0.3277451250923337,0.539945103420268,0.85,4.5,4
Other Service Activities,0.13848631239935588,0.06299212598425197,0.44444444444444453,0.6571428571428571,0.7813620071684588,ecom,0.5606802846843516,0.01948051948051948,0.8290477063475435,0.21293027856664395,0.0021156804692672028,0.3277451250923337,0.539945103420268,0.85,4.5,4
Other Service Activities,0.13848631239935588,0.06299212598425197,0.44444444444444453,0.6571428571428571,0.7813620071684588,ecom,0.5606802846843516,0.10822510822510822,0.8290477063475435,0.21293027856664395,0.0021156804692672028,0.3277451250923337,0.539945103420268,0.85,4.5,4
"Apparels,Clothing & Accessories",0.22544283413848631,0.15748031496062992,0.2777777777777778,0.6571428571428571,0.8661887694145759,ecom,0.3993899621037064,0.16233766233766234,0.8347819197779143,0.21311960775007005,0.008893380909592382,0.3279068356283313,0.6100611410152068,0.75,4.125,4
"Apparels,Clothing & Accessories",0.22544283413848631,0.15748031496062992,0.2777777777777778,0.6571428571428571,0.8661887694145759,ecom,0.3993899621037064,0.16233766233766234,0.8347819197779143,0.21311960775007005,0.008893380909592382,0.3279068356283313,0.6100611410152068,0.75,4.125,4
"Apparels,Clothing & Accessories",0.23510466988727857,0.01653543307086614,0.5555555555555556,0.6571428571428571,0.7909199522102748,ecom,0.8982808022922636,0.11688311688311688,0.8324427564299712,0.20657389549803135,0.0011797978460792067,0.3223159878910277,0.5984551513365125,0.75,4.3125,4
"Apparels,Clothing & Accessories",0.23510466988727857,0.01653543307086614,0.5555555555555556,0.6571428571428571,0.7909199522102748,ecom,0.8982808022922636,0.11688311688311688,0.8324427564299712,0.20657389549803135,0.0011797978460792067,0.3223159878910277,0.5984551513365125,0.75,4.3125,4
"Apparels,Clothing & Accessories",0.23510466988727857,0.01653543307086614,0.5555555555555556,0.6571428571428571,0.7909199522102748,ecom,0.8982808022922636,0.11688311688311688,0.8324427564299712,0.20657389549803135,0.0011797978460792067,0.3223159878910277,0.5984551513365125,0.75,4.3125,4
Building supplies and accessories,0.4975845410628019,0.003937007874015748,0.5555555555555556,0.6571428571428571,0.7431302270011948,ecom,0.8085312875496811,0.015151515151515152,0.8321039088535719,0.20581085657170597,2.0636585951470797e-06,0.32166425828690526,0.7305005047104329,0.5,3.90909090909091,4
FMCG,0.31239935587761675,0.07874015748031496,0.44444444444444453,0.6571428571428571,0.955794504181601,ecom,0.14137166096681764,0.017316017316017316,0.8381956897104134,0.21871047861586818,2.0636585951470797e-06,0.33268213074153596,0.6491504230735292,0.7,3.7333333333333303,4
"Home, Furnishing and Decor",0.5185185185185185,0.029133858267716535,0.5555555555555556,0.6571428571428571,0.8279569892473119,ecom,0.7466956280617433,0.01948051948051948,0.8202237838143263,0.20724807657295718,0.003845003314362521,0.32289182190146837,0.7225009059402996,0.5,4.36363636363636,4
"Home, Furnishing and Decor",0.5185185185185185,0.029133858267716535,0.5555555555555556,0.6571428571428571,0.8279569892473119,ecom,0.7466956280617433,0.01948051948051948,0.8202237838143263,0.20724807657295718,0.003845003314362521,0.32289182190146837,0.7225009059402996,0.5,4.36363636363636,4
Travel Agents,0.3059581320450886,0.010236220472440945,0.44444444444444453,0.3142857142857143,0.8219832735961768,ecom,0.640493576116092,0.017316017316017316,0.8321105343982819,0.20592752200208572,0.0003824685692402479,0.3217639049918543,0.6099198264293664,0.7,4.33333333333333,4
Travel Agents,0.3059581320450886,0.010236220472440945,0.44444444444444453,0.3142857142857143,0.8219832735961768,ecom,0.640493576116092,0.017316017316017316,0.8321105343982819,0.20592752200208572,2.0636585951470797e-06,0.3217639049918543,0.6099198264293664,0.7,4.33333333333333,4
Industrial Supplies & Solutions,0.33172302737520126,0.009448818897637795,0.5555555555555556,0.6571428571428571,0.8554360812425329,ecom,0.812413346889731,0.01948051948051948,0.8323476673283458,0.2062755278954366,4.2410682041048736e-05,0.322061145060848,0.646595741216985,0.65,4.071428571428569,4
Logistics,0.32367149758454106,0.03543307086614173,0.5555555555555556,0.6571428571428571,0.9020310633213859,ecom,0.4864127923098253,0.07575757575757576,0.8327334821866602,0.20724212720213672,2.0636585951470797e-06,0.3228867404030601,0.6508271453849855,0.65,3.9285714285714306,4
Building supplies and accessories,0.3365539452495974,0.023622047244094488,0.44444444444444453,0.6571428571428571,0.7980884109916367,ecom,0.8231814400591552,0.008658008658008658,0.8208641049662839,0.2066298999683112,0.003652856331574152,0.3223638226344272,0.6409061257515924,0.65,4.5,4
Industrial Supplies & Solutions,0.33011272141706927,0.024409448818897637,0.6666666666666669,0.6571428571428571,0.8088410991636799,ecom,0.8528052500231075,0.01948051948051948,0.8323973461318577,0.20646229138148858,2.0636585951470797e-06,0.32222066417400175,0.6530424502785299,0.65,3.5,4
Manpower Services,0.357487922705314,0.07874015748031496,0.44444444444444453,0.6571428571428571,0.8888888888888888,ecom,0.7962843146316665,0.01948051948051948,0.8353093410947343,0.2134744155451905,0.0008854440402060491,0.328209885362592,0.6190329501913342,0.65,3.5,4
Building supplies and accessories,0.3607085346215781,0.023622047244094488,0.5555555555555556,0.6571428571428571,0.8243727598566308,ecom,0.6275071633237822,0.01948051948051948,0.833229054967114,0.2083725620786022,2.0636585951470797e-06,0.3238522715825414,0.6743231087864481,0.65,4.21428571428571,4
Travel Agents,0.3687600644122383,0.012598425196850394,0.6666666666666669,0.3142857142857143,0.8028673835125448,ecom,0.9319715315648396,0.010822510822510822,0.8259450365643262,0.20598493291396808,0.001923533486478834,0.3218129410103096,0.6782780380445652,0.55,4.33333333333333,4
"Computers,Mobile & related Accessories",0.3462157809983897,0.029921259842519685,0.3888888888888889,0.6571428571428571,0.7777777777777778,ecom,0.7474350679360384,0.012987012987012988,0.8330894455672405,0.2081258995149606,0.001847904434053332,0.32364159124971986,0.6694431765172905,0.65,3.5,4
White goods-Electronic Appliances,0.3687600644122383,0.007086614173228346,0.6666666666666669,0.3142857142857143,0.0,ecom,0.9747203992975321,0.01948051948051948,0.8329042982022625,0.2076572411876215,2.0636585951470797e-06,0.32324129908164356,0.6244963667505374,0.55,3.5833333333333304,4
White goods-Electronic Appliances,0.3687600644122383,0.007086614173228346,0.6666666666666669,0.3142857142857143,0.0,ecom,0.9747203992975321,0.01948051948051948,0.8329042982022625,0.2076572411876215,2.0636585951470797e-06,0.32324129908164356,0.6244963667505374,0.55,3.5833333333333304,4
White goods-Electronic Appliances,0.3687600644122383,0.007086614173228346,0.6666666666666669,0.3142857142857143,0.0,ecom,0.9747203992975321,0.01948051948051948,0.8329042982022625,0.2076572411876215,2.0636585951470797e-06,0.32324129908164356,0.6244963667505374,0.55,3.5833333333333304,4
"Imitation, Jewels and Metal alloys",0.3687600644122383,0.023622047244094488,0.2777777777777778,0.6571428571428571,0.8219832735961768,ecom,0.31218227192901377,0.22077922077922077,0.836576264742426,0.21598471325324586,0.04027554092536473,0.3303539900406839,0.6695755946199576,0.65,4.5,4
"Imitation, Jewels and Metal alloys",0.3687600644122383,0.023622047244094488,0.2777777777777778,0.6571428571428571,0.8219832735961768,ecom,0.31218227192901377,0.22077922077922077,0.836576264742426,0.21598471325324586,0.011453493507109424,0.3303539900406839,0.6695755946199576,0.65,4.5,4
Industrial Supplies & Solutions,0.3752012882447665,0.03937007874015748,0.44444444444444453,0.6571428571428571,0.8076463560334528,ecom,0.8135225067011739,0.010822510822510822,0.8361196401505967,0.21496995505154354,2.0636585951470797e-06,0.32948726104658077,0.6190269100453892,0.6,3.69230769230769,4
FMCG,0.3719806763285024,0.012598425196850394,0.5555555555555556,0.6571428571428571,0.8626045400238949,ecom,0.7959608096866624,0.025974025974025976,0.8322121503601598,0.20603939476156272,2.0636585951470797e-06,0.32185945816316774,0.6784312846895268,0.65,4.071428571428569,4
"Computers,Mobile & related Accessories",0.38164251207729466,0.03700787401574803,0.44444444444444453,0.3142857142857143,0.8554360812425329,ecom,0.8014141787595896,0.09090909090909091,0.8234992668906711,0.20614363682747672,0.0038760158373845636,0.3219484937785304,0.6906080073029449,0.55,4.0,4
Industrial Supplies & Solutions,0.6199677938808373,0.029921259842519685,0.5555555555555556,0.6571428571428571,0.9008363201911589,ecom,0.5573528052500231,0.023809523809523808,0.8328598507890141,0.20728739313870628,0.0021656386847921784,0.32292540311069257,0.7932439016945785,0.35,4.0,4
Industrial Supplies & Solutions,0.38164251207729466,0.007874015748031496,0.5555555555555556,0.3142857142857143,0.8243727598566308,ecom,0.861863388483224,0.032467532467532464,0.8335164696791426,0.20914886491565612,0.0013788698061272683,0.32451533020670464,0.6686461213124744,0.55,4.25,4
"Computers,Mobile & related Accessories",0.38164251207729466,0.03622047244094488,0.3888888888888889,0.6571428571428571,0.8554360812425329,ecom,0.8784083556705795,0.01948051948051948,0.832499921013763,0.20669749957115968,2.0636585951470797e-06,0.3224215610549498,0.666837055693491,0.6,4.15384615384615,4
Education,0.6215780998389694,0.009448818897637795,0.3888888888888889,0.6571428571428571,0.7861409796893668,ecom,0.756909141325446,0.08225108225108226,0.8322788412696929,0.20621381440518569,0.0016606456705070994,0.32200843410838853,0.8007144323259991,0.35,4.125,4
Education,0.6215780998389694,0.009448818897637795,0.3888888888888889,0.6571428571428571,0.7861409796893668,ecom,0.756909141325446,0.08225108225108226,0.8322788412696929,0.20621381440518569,0.0017736242534470044,0.32200843410838853,0.8007144323259991,0.35,4.125,4
Education,0.6215780998389694,0.009448818897637795,0.3888888888888889,0.6571428571428571,0.7861409796893668,ecom,0.756909141325446,0.01948051948051948,0.8322788412696929,0.20621381440518569,0.0017736242534470044,0.32200843410838853,0.8007144323259991,0.35,4.125,4
"Food grains, Grocery and other related products",0.3639291465378422,0.03700787401574803,0.44444444444444453,0.6571428571428571,0.8637992831541219,ecom,0.7348183750808762,0.01948051948051948,0.8324178002433553,0.20674357569666105,0.007495795987341526,0.32246091576412184,0.650694761144701,0.65,3.85714285714286,4
"Food grains, Grocery and other related products",0.3639291465378422,0.03700787401574803,0.44444444444444453,0.6571428571428571,0.8637992831541219,ecom,0.7348183750808762,0.01948051948051948,0.8324178002433553,0.20674357569666105,0.007495795987341526,0.32246091576412184,0.650694761144701,0.65,3.85714285714286,4
"Food grains, Grocery and other related products",0.3639291465378422,0.03700787401574803,0.44444444444444453,0.6571428571428571,0.8637992831541219,ecom,0.7348183750808762,0.01948051948051948,0.8324178002433553,0.20674357569666105,0.007495795987341526,0.32246091576412184,0.650694761144701,0.65,3.85714285714286,4
Restaurant & Hospitality,0.3687600644122383,0.007086614173228346,0.6666666666666669,0.6571428571428571,0.7956989247311828,ecom,0.7798779924207413,0.017316017316017316,0.8320987060223872,0.2057859325849092,2.0636585951470797e-06,0.3216429701199615,0.6753953248483858,0.65,3.5714285714285694,4
Restaurant & Hospitality,0.3687600644122383,0.007086614173228346,0.6666666666666669,0.6571428571428571,0.7956989247311828,ecom,0.7798779924207413,0.017316017316017316,0.8320987060223872,0.2057859325849092,2.0636585951470797e-06,0.3216429701199615,0.6753953248483858,0.65,3.5714285714285694,4
FMCG,0.37681159420289856,0.014173228346456693,0.44444444444444453,0.6571428571428571,0.8303464755077659,ecom,0.8013679637674461,0.010822510822510822,0.8325610338097381,0.20669340298098354,0.0036926960869854927,0.3224180620603354,0.6628480362735074,0.6,4.46153846153846,4
"Apparels,Clothing & Accessories",0.23510466988727857,0.01653543307086614,0.5555555555555556,0.6571428571428571,0.7909199522102748,ecom,0.8982808022922636,0.11688311688311688,0.8324427564299712,0.20657389549803135,2.6915949348994686e-05,0.3223159878910277,0.5984551513365125,0.75,4.3125,4
"Apparels,Clothing & Accessories",0.23510466988727857,0.01653543307086614,0.5555555555555556,0.6571428571428571,0.7909199522102748,ecom,0.8982808022922636,0.11688311688311688,0.8324427564299712,0.20657389549803135,0.0011797978460792067,0.3223159878910277,0.5984551513365125,0.75,4.3125,4
"Apparels,Clothing & Accessories",0.18840579710144928,0.003937007874015748,0.5555555555555556,0.3142857142857143,0.8375149342891278,ecom,0.6454385802754413,0.11688311688311688,0.8321453437498102,0.20589167719566256,0.0009254759426001777,0.32173328909442883,0.5781168030523643,0.55,3.9166666666666696,4
"Computers,Mobile & related Accessories",0.19001610305958133,0.07874015748031496,0.44444444444444453,0.6571428571428571,0.8685782556750299,ecom,0.6738608004436639,0.01948051948051948,0.834362502400551,0.2109689928910217,0.0034126726030886912,0.3260699445833916,0.5780616395718209,0.8,4.41176470588235,4
"Food grains, Grocery and other related products",0.1996779388083736,0.03937007874015748,0.5555555555555556,0.4857142857142857,0.8088410991636799,ecom,0.9260097975783345,0.017316017316017316,0.83256554501584,0.20710566860751903,0.0005271783049178241,0.32277018788813455,0.5815575763091081,0.8,3.82352941176471,4
Textile/Manufacturing/Yarn/Fabric/Grey Cloth,0.2962962962962963,0.03543307086614173,0.2777777777777778,0.6571428571428571,0.8195937873357229,ecom,0.8483223957851928,0.04112554112554113,0.8323088465982424,0.20627146620881523,2.0636585951470797e-06,0.3220576758781858,0.6189474092593997,0.7,4.26666666666667,4
Textile/Manufacturing/Yarn/Fabric/Grey Cloth,0.30112721417069244,0.008661417322834646,0.5555555555555556,0.6571428571428571,0.0,ecom,0.6799149644144561,0.012987012987012988,0.8323925045425958,0.20645594293983696,0.0003582388347106346,0.32221524181975264,0.634639794381297,0.7,3.53333333333333,4
Textile/Manufacturing/Yarn/Fabric/Grey Cloth,0.30112721417069244,0.008661417322834646,0.5555555555555556,0.6571428571428571,0.0,ecom,0.6799149644144561,0.012987012987012988,0.8323925045425958,0.20645594293983696,0.0003582388347106346,0.32221524181975264,0.634639794381297,0.7,3.53333333333333,4
Textile/Manufacturing/Yarn/Fabric/Grey Cloth,0.30112721417069244,0.008661417322834646,0.5555555555555556,0.6571428571428571,0.0,ecom,0.6799149644144561,0.012987012987012988,0.8323925045425958,0.20645594293983696,0.00038635762417188447,0.32221524181975264,0.634639794381297,0.7,3.53333333333333,4
"Home, Furnishing and Decor",0.20450885668276972,0.030708661417322834,0.5555555555555556,0.4857142857142857,0.7765830346475507,ecom,0.42661059247619926,0.03463203463203463,0.8324353679217651,0.20660843828742173,2.0636585951470797e-06,0.32234549170489357,0.580564042349725,0.8,3.88235294117647,4
"Food grains, Grocery and other related products",0.21739130434782608,0.07874015748031496,0.5555555555555556,0.6571428571428571,0.8064516129032258,ecom,0.9009612718365838,0.049783549783549784,0.8309781018382042,0.2112914479517695,0.0038842704717651517,0.3263453610816042,0.5808547325219331,0.8,4.0,4
Building supplies and accessories,0.2222222222222222,0.023622047244094488,0.44444444444444453,0.6571428571428571,0.7323775388291517,ecom,0.750254182456789,0.01948051948051948,0.8334473214927393,0.20892317338047348,0.00035382713998581366,0.32432256172556473,0.5865266376029593,0.8,4.47058823529412,4
Building supplies and accessories,0.2222222222222222,0.023622047244094488,0.44444444444444453,0.6571428571428571,0.7323775388291517,ecom,0.750254182456789,0.01948051948051948,0.8334473214927393,0.20892317338047348,0.0010319638004614917,0.32432256172556473,0.5865266376029593,0.8,4.47058823529412,4
Building supplies and accessories,0.2222222222222222,0.023622047244094488,0.44444444444444453,0.6571428571428571,0.7323775388291517,ecom,0.750254182456789,0.01948051948051948,0.8334473214927393,0.20892317338047348,0.0010319638004614917,0.32432256172556473,0.5865266376029593,0.8,4.47058823529412,4
Other Service Activities,0.22383252818035426,0.014960629921259842,0.44444444444444453,0.6571428571428571,0.8219832735961768,ecom,0.8033552084296146,0.01948051948051948,0.8327567231243085,0.2072952466933443,0.002696925092202018,0.32293211101756153,0.32023888137758155,0.8,3.58823529411765,4
"Apparels,Clothing & Accessories",0.21739130434782608,0.010236220472440945,0.5555555555555556,0.6571428571428571,0.6833930704898447,ecom,0.6889268878824291,0.004329004329004329,0.8324924137610793,0.20669645875859868,2.0636585951470797e-06,0.32242067207231084,0.6033557117358284,0.8,3.5294117647058796,4
"Apparels,Clothing & Accessories",0.21739130434782608,0.010236220472440945,0.5555555555555556,0.6571428571428571,0.6833930704898447,ecom,0.6889268878824291,0.004329004329004329,0.8324924137610793,0.20669645875859868,2.0636585951470797e-06,0.32242067207231084,0.6033557117358284,0.8,3.5294117647058796,4
"Apparels,Clothing & Accessories",0.21739130434782608,0.010236220472440945,0.5555555555555556,0.6571428571428571,0.6833930704898447,ecom,0.6889268878824291,0.004329004329004329,0.8324924137610793,0.20669645875859868,2.0636585951470797e-06,0.32242067207231084,0.6033557117358284,0.8,3.5294117647058796,4
Education,0.3687600644122383,0.006299212598425197,0.6666666666666669,0.6571428571428571,0.7921146953405018,ecom,0.8150938164340512,0.01948051948051948,0.8321092569361869,0.20579978672132107,2.127835687398395e-05,0.321654803265726,0.662157822721417,0.65,4.142857142857141,4
Industrial Supplies & Solutions,0.24476650563607086,0.23622047244094488,0.2777777777777778,0.6571428571428571,0.7419354838709677,ecom,0.8272945743599224,0.09307359307359307,0.8569364855903382,0.26251170313522976,0.0031977446740209334,0.37009379314984436,0.5415437129169103,0.75,3.5,4
Industrial Supplies & Solutions,0.24476650563607086,0.23622047244094488,0.2777777777777778,0.6571428571428571,0.7419354838709677,ecom,0.8272945743599224,0.09307359307359307,0.8569364855903382,0.26251170313522976,0.0031977446740209334,0.37009379314984436,0.5415437129169103,0.75,3.5,4
Industrial Supplies & Solutions,0.24476650563607086,0.23622047244094488,0.2777777777777778,0.6571428571428571,0.7419354838709677,ecom,0.8272945743599224,0.13636363636363635,0.8569364855903382,0.26251170313522976,0.0031977446740209334,0.37009379314984436,0.5415437129169103,0.75,3.5,4
"Apparels,Clothing & Accessories",0.23993558776167473,0.01889763779527559,0.44444444444444453,0.6571428571428571,0.8614097968936678,ecom,0.6406784360846659,0.20346320346320346,0.8327255100877057,0.20711935223148273,0.002183469924794939,0.3227818753951819,0.593742151007613,0.75,4.3125,4
"Apparels,Clothing & Accessories",0.23993558776167473,0.01889763779527559,0.44444444444444453,0.6571428571428571,0.8614097968936678,ecom,0.6406784360846659,0.20346320346320346,0.8327255100877057,0.20711935223148273,0.002823150288135353,0.3227818753951819,0.593742151007613,0.75,4.3125,4
White goods-Electronic Appliances,0.22705314009661837,0.006299212598425197,0.5555555555555556,0.3142857142857143,0.0,ecom,0.43784083556705794,0.006493506493506494,0.8324155069906333,0.20620873422139083,2.0636585951470797e-06,0.32200409500318794,0.5995410930420201,0.55,3.9166666666666696,4
White goods-Electronic Appliances,0.22705314009661837,0.006299212598425197,0.5555555555555556,0.3142857142857143,0.0,ecom,0.43784083556705794,0.006493506493506494,0.8324155069906333,0.20620873422139083,2.0636585951470797e-06,0.32200409500318794,0.5995410930420201,0.55,3.9166666666666696,4
Other Service Activities,0.25120772946859904,0.01811023622047244,0.5555555555555556,0.6571428571428571,0.8124253285543608,ecom,0.6156299103429153,0.1038961038961039,0.8325130688375986,0.20675035871617964,0.0028486174492341233,0.3224667093016113,0.583171567387708,0.75,4.0,4
Other Service Activities,0.4074074074074074,0.010236220472440945,0.44444444444444453,0.6571428571428571,0.8566308243727598,ecom,0.7493760976060634,0.01948051948051948,0.8321363285106013,0.2058719652566189,0.000765313746566761,0.32171645266081295,0.6922873055594113,0.6,4.38461538461539,4
"Health, Wellness,Medicine & Pharma products",0.2608695652173913,0.01732283464566929,0.2777777777777778,0.6571428571428571,0.9175627240143369,ecom,0.5345225991311582,0.06926406926406926,0.8323585123932301,0.20637170893216877,0.0025144661602858388,0.322143295560424,0.5889685069316534,0.75,3.5625,4
"Home, Furnishing and Decor",0.3993558776167472,0.15748031496062992,0.44444444444444453,0.6571428571428571,0.9235364396654719,ecom,0.3100101672982716,0.12337662337662338,0.8341537885929613,0.21046322064111858,0.01729529210954833,0.32563795253576056,0.675936203115246,0.6,3.5384615384615397,4
Automobiles & Accessories,0.4025764895330113,0.031496062992125984,0.3333333333333334,0.6571428571428571,0.8375149342891278,ecom,0.8859413993899621,0.049783549783549784,0.8286178886967586,0.20893055147699235,0.0015392395209020966,0.3243288635324025,0.6737467734374091,0.6,3.5384615384615397,4
Automobiles & Accessories,0.4025764895330113,0.031496062992125984,0.3333333333333334,0.6571428571428571,0.8375149342891278,ecom,0.8859413993899621,0.049783549783549784,0.8286184086207876,0.20893060612108225,0.0015392395209020966,0.3243289102052128,0.6737467734374091,0.6,3.5384615384615397,4
"Computers,Mobile & related Accessories",0.27053140096618356,0.01968503937007874,0.44444444444444453,0.6571428571428571,0.7264038231780168,ecom,0.8451797763194381,0.0670995670995671,0.8322019656029617,0.2060194462356032,0.00036783081209142994,0.32184241965506827,0.6231535000048359,0.75,4.125,4
Textile/Manufacturing/Yarn/Fabric/Grey Cloth,0.014492753623188406,0.04251968503937008,0.2777777777777778,0.6571428571428571,0.0,ecom,0.8396801922543673,0.010822510822510822,0.8329193808356061,0.20766165458000838,0.00027528513930124004,0.32301205030111224,0.5065594452010633,1.0,3.71428571428571,4
"Apparels,Clothing & Accessories",0.01288244766505636,0.007874015748031496,0.6111111111111113,0.3142857142857143,0.7801672640382318,ecom,0.8803031703484611,0.01948051948051948,0.832143895092201,0.20588791867407066,0.0011782376125789651,0.3217131533199883,0.16959852747554105,1.0,3.6190476190476204,4
"Health, Wellness,Medicine & Pharma products",0.0322061191626409,0.02047244094488189,0.5555555555555556,0.3142857142857143,0.8841099163679809,ecom,0.359922358813199,0.01948051948051948,0.832766135125135,0.20731114211552382,2.0636585951470797e-06,0.3229669169604268,0.4982759896347517,0.95,4.0,4
"Home, Furnishing and Decor",0.05475040257648953,0.01889763779527559,0.44444444444444453,0.6571428571428571,0.8387096774193549,ecom,0.754043811812552,0.18181818181818182,0.8333953809571603,0.20880217305531587,2.0636585951470797e-06,0.32421921248440155,0.5150621139639484,0.95,4.2,4
Telecom Distributor,0.05475040257648953,0.007874015748031496,0.5555555555555556,0.6571428571428571,0.7323775388291517,ecom,0.6288473980959424,0.1038961038961039,0.8326498377511591,0.20698901663588387,2.0636585951470797e-06,0.3226705526786178,0.507679617099571,0.95,4.1,4
Telecom Distributor,0.05475040257648953,0.007874015748031496,0.5555555555555556,0.6571428571428571,0.7323775388291517,ecom,0.6288473980959424,0.1038961038961039,0.8326498377511591,0.20698901663588387,2.0636585951470797e-06,0.3226705526786178,0.507679617099571,0.95,4.1,4
